0.00	0.00	0.00	0.00	0.00	0.28	0.47	0.39	0.38	0.19	0.31	0.32	0.22	0.24	0.23	0.26	0.33	0.22	0.23	0.17	0.33	0.21	0.19	0.21	0.22	0.26	0.37	0.23	0.16	0.18	0.22	0.19	0.19	0.20	0.23	0.22	0.24	0.28	0.20	0.18	0.18	0.21	0.27	0.28	0.23	0.18	0.26	0.20	0.23	0.18	0.25	0.19	0.27	0.19	0.24	0.26	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.12	0.37	0.63	0.28	0.37	0.18	0.34	0.36	0.34	0.16	0.24	0.23	0.19	0.20	0.18	0.21	0.28	0.20	0.23	0.29	0.21	0.21	0.27	0.19	0.21	0.21	0.19	0.18	0.46	0.23	0.19	0.29	0.21	0.19	0.19	0.24	0.33	0.28	0.19	0.23	0.25	0.18	0.21	0.16	0.24	0.21	0.17	0.17	0.21	0.15	0.21	0.22	0.25	0.30	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.45	0.49	0.42	0.29	0.28	0.19	0.28	0.25	0.27	0.26	0.29	0.30	0.35	0.33	0.20	0.27	0.28	0.23	0.19	0.63	0.19	0.22	0.19	0.22	0.20	0.19	0.20	0.20	0.21	0.22	0.31	0.20	0.27	0.19	0.21	0.25	0.17	0.19	0.26	0.16	0.23	0.17	0.20	0.18	0.23	0.28	0.21	0.17	0.20	0.21	0.19	0.15	0.24	0.19	0.27	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.58	0.50	0.30	0.24	0.20	0.19	0.34	0.31	0.43	0.23	0.46	0.24	0.23	0.28	0.25	0.19	0.25	0.27	0.21	0.20	0.26	0.21	0.17	0.19	0.17	0.25	0.29	0.24	0.19	0.24	0.20	0.23	0.21	0.21	0.22	0.22	0.21	0.21	0.23	0.16	0.18	0.23	0.21	0.17	0.17	0.17	0.28	0.22	0.18	0.18	0.19	0.16	0.18	0.20	0.20	0.27	0.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.21	0.34	0.23	0.34	0.25	0.28	0.62	0.24	0.22	0.26	0.20	0.20	0.21	0.23	0.35	0.18	0.26	0.23	0.22	0.24	0.20	0.18	0.32	0.32	0.35	0.21	0.24	0.20	0.25	0.19	0.25	0.22	0.17	0.23	0.21	0.16	0.20	0.18	0.24	0.18	0.20	0.17	0.22	0.21	0.20	0.19	0.18	0.16	0.26	0.24	0.19	0.26	0.15	0.20	0.20	0.17	0.24	0.25	0.29	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.50	0.28	0.35	0.31	0.38	1.04	0.21	0.36	0.32	0.25	0.32	0.23	0.25	0.26	0.24	0.38	0.20	0.19	0.19	0.18	0.17	0.27	0.19	0.22	0.17	0.18	0.22	0.20	0.29	0.22	0.15	0.24	0.18	0.21	0.17	0.19	0.20	0.21	0.21	0.24	0.22	0.20	0.20	0.35	0.15	0.21	0.23	0.20	0.18	0.16	0.22	0.23	0.25	0.17	0.23	0.19	0.17	0.15	0.21	0.36	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.26	0.43	0.44	0.50	0.19	0.20	0.28	0.32	0.26	0.18	0.35	0.32	0.29	0.17	0.21	0.41	0.25	0.35	0.23	0.22	0.26	0.19	0.19	0.23	0.28	0.21	0.19	0.26	0.18	0.19	0.18	0.24	0.20	0.19	0.23	0.18	0.23	0.17	0.19	0.20	0.39	0.17	0.26	0.16	0.16	0.18	0.20	0.20	0.18	0.17	0.18	0.18	0.20	0.16	0.19	0.21	0.21	0.23	0.21	0.18	0.25	0.26	0.23	0.17	0.23	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.50	0.39	0.54	0.25	0.41	0.18	0.20	0.56	0.32	0.39	0.21	0.21	0.21	0.26	0.19	0.20	0.16	0.17	0.19	0.21	0.19	0.23	0.16	0.21	0.31	0.25	0.34	0.18	0.22	0.29	0.19	0.18	0.18	0.20	0.18	0.18	0.18	0.17	0.17	0.20	0.18	0.17	0.18	0.23	0.20	0.24	0.20	0.20	0.20	0.18	0.20	0.16	0.20	0.21	0.19	0.19	0.20	0.22	0.19	0.21	0.17	0.22	0.25	0.19	0.24	0.22	0.23	0.27	0.39	0.30	0.35	0.38	0.38	0.28	0.28	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.61	0.32	0.18	0.25	0.32	0.29	0.24	0.36	0.36	0.22	0.28	0.31	0.22	0.39	0.20	0.20	0.17	0.19	0.23	0.19	0.20	0.22	0.26	0.21	0.16	0.26	0.27	0.16	0.20	0.22	0.21	0.20	0.18	0.24	0.18	0.28	0.17	0.20	0.22	0.20	0.22	0.23	0.19	0.18	0.18	0.19	0.23	0.25	0.16	0.15	0.16	0.18	0.20	0.18	0.18	0.18	0.18	0.19	0.22	0.17	0.21	0.17	0.18	0.19	0.22	0.21	0.19	0.16	0.21	0.23	0.21	0.21	0.24	0.27	0.22	0.28	0.28	0.25	0.32	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.72	0.32	0.24	0.22	0.40	0.36	0.28	0.30	0.37	0.29	0.20	0.23	0.29	0.30	0.34	0.22	0.25	0.26	0.23	0.20	0.23	0.20	0.19	0.17	0.15	0.28	0.19	0.22	0.16	0.18	0.30	0.20	0.19	0.18	0.23	0.19	0.20	0.20	0.37	0.21	0.16	0.30	0.21	0.19	0.20	0.22	0.17	0.20	0.21	0.19	0.17	0.19	0.16	0.17	0.20	0.23	0.18	0.20	0.18	0.20	0.20	0.17	0.25	0.17	0.23	0.19	0.16	0.18	0.16	0.18	0.22	0.22	0.29	0.18	0.18	0.19	0.43	0.26	0.28	0.43	0.35	0.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.48	0.57	0.39	0.20	0.22	0.31	0.18	0.20	0.23	0.52	0.30	0.24	0.19	0.16	0.24	0.18	0.19	0.25	0.19	0.23	0.33	0.16	0.17	0.22	0.18	0.20	0.22	0.21	0.19	0.19	0.18	0.18	0.18	0.18	0.20	0.18	0.19	0.18	0.17	0.18	0.20	0.21	0.21	0.17	0.18	0.20	0.17	0.23	0.20	0.17	0.17	0.17	0.23	0.16	0.17	0.18	0.17	0.21	0.24	0.15	0.20	0.17	0.18	0.20	0.17	0.26	0.19	0.26	0.21	0.16	0.22	0.22	0.16	0.16	0.22	0.22	0.20	0.21	0.25	0.26	0.24	0.31	0.40	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.34	0.25	0.44	0.20	0.27	0.38	0.21	0.19	0.19	0.21	0.19	0.19	0.20	0.26	0.22	0.46	0.16	0.18	0.25	0.21	0.16	0.18	0.17	0.17	0.17	0.20	0.23	0.20	0.19	0.24	0.25	0.16	0.22	0.15	0.22	0.22	0.18	0.24	0.22	0.17	0.16	0.20	0.20	0.17	0.20	0.21	0.18	0.22	0.20	0.19	0.25	0.23	0.18	0.16	0.18	0.18	0.21	0.18	0.20	0.19	0.17	0.16	0.18	0.19	0.18	0.17	0.20	0.20	0.18	0.21	0.22	0.19	0.25	0.29	0.27	0.22	0.16	0.19	0.24	0.45	0.25	0.18	0.36	0.29	0.28	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.55	0.30	0.22	0.23	0.24	0.18	0.21	0.25	0.21	0.23	0.23	0.31	0.19	0.22	0.27	0.18	0.21	0.21	0.29	0.20	0.25	0.23	0.20	0.24	0.20	0.15	0.25	0.21	0.18	0.18	0.21	0.17	0.17	0.16	0.20	0.21	0.18	0.22	0.18	0.23	0.21	0.20	0.21	0.18	0.17	0.22	0.19	0.19	0.19	0.16	0.20	0.20	0.18	0.16	0.24	0.21	0.18	0.20	0.23	0.23	0.19	0.20	0.26	0.23	0.24	0.21	0.22	0.17	0.20	0.20	0.17	0.19	0.21	0.23	0.17	0.22	0.18	0.16	0.20	0.17	0.20	0.22	0.22	0.25	0.28	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.69	0.33	0.17	0.24	0.25	0.31	0.21	0.19	0.25	0.22	0.23	0.20	0.27	0.23	0.21	0.19	0.16	0.21	0.30	0.19	0.23	0.15	0.18	0.20	0.22	0.17	0.15	0.19	0.18	0.27	0.18	0.19	0.23	0.18	0.28	0.17	0.17	0.20	0.17	0.20	0.19	0.18	0.20	0.19	0.17	0.16	0.22	0.17	0.22	0.19	0.19	0.23	0.20	0.21	0.17	0.20	0.17	0.22	0.19	0.20	0.18	0.23	0.16	0.18	0.20	0.19	0.20	0.17	0.25	0.18	0.25	0.21	0.20	0.27	0.23	0.16	0.21	0.19	0.17	0.23	0.20	0.17	0.20	0.21	0.26	0.26	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.20	0.43	0.31	0.16	0.21	0.19	0.34	0.40	0.33	0.20	0.17	0.19	0.27	0.17	0.26	0.21	0.14	0.18	0.23	0.23	0.17	0.20	0.21	0.19	0.24	0.18	0.22	0.22	0.26	0.18	0.18	0.22	0.18	0.25	0.23	0.18	0.18	0.22	0.19	0.23	0.22	0.20	0.22	0.20	0.21	0.15	0.19	0.20	0.16	0.19	0.18	0.16	0.20	0.19	0.20	0.18	0.16	0.20	0.19	0.20	0.23	0.22	0.19	0.17	0.22	0.18	0.18	0.21	0.24	0.15	0.22	0.17	0.29	0.19	0.18	0.18	0.19	0.21	0.24	0.27	0.21	0.18	0.23	0.16	0.28	0.21	0.33	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.32	0.36	0.27	0.40	0.18	0.18	0.27	0.31	0.29	0.23	0.28	0.19	0.19	0.23	0.18	0.19	0.17	0.22	0.22	0.18	0.17	0.19	0.19	0.22	0.18	0.21	0.21	0.19	0.21	0.16	0.19	0.21	0.16	0.21	0.18	0.20	0.17	0.20	0.17	0.17	0.21	0.19	0.24	0.15	0.18	0.13	0.19	0.17	0.18	0.20	0.21	0.18	0.20	0.16	0.19	0.22	0.20	0.17	0.22	0.20	0.20	0.24	0.21	0.18	0.16	0.21	0.20	0.19	0.18	0.22	0.21	0.23	0.27	0.19	0.18	0.19	0.19	0.24	0.23	0.17	0.20	0.16	0.29	0.22	0.24	0.27	0.27	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.44	0.18	0.23	0.19	0.19	0.19	0.20	0.18	0.29	0.23	0.22	0.19	0.16	0.20	0.23	0.21	0.18	0.19	0.29	0.23	0.22	0.19	0.22	0.22	0.21	0.19	0.20	0.25	0.19	0.25	0.17	0.22	0.19	0.19	0.21	0.18	0.20	0.20	0.16	0.20	0.22	0.20	0.22	0.20	0.17	0.16	0.23	0.17	0.19	0.24	0.25	0.18	0.19	0.20	0.17	0.21	0.15	0.22	0.20	0.19	0.18	0.18	0.17	0.19	0.19	0.25	0.19	0.17	0.16	0.23	0.18	0.16	0.22	0.19	0.21	0.20	0.19	0.22	0.17	0.19	0.18	0.21	0.25	0.22	0.25	0.32	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.55	0.33	0.22	0.22	0.18	0.29	0.27	0.33	0.18	0.19	0.21	0.17	0.30	0.17	0.22	0.23	0.18	0.21	0.19	0.19	0.28	0.27	0.25	0.20	0.17	0.19	0.21	0.17	0.21	0.21	0.20	0.20	0.21	0.17	0.19	0.23	0.22	0.17	0.22	0.18	0.21	0.18	0.20	0.29	0.18	0.21	0.20	0.27	0.18	0.19	0.20	0.22	0.21	0.20	0.18	0.21	0.16	0.19	0.20	0.17	0.18	0.16	0.16	0.22	0.20	0.15	0.17	0.20	0.25	0.19	0.20	0.16	0.18	0.18	0.25	0.19	0.20	0.23	0.21	0.21	0.25	0.22	0.22	0.21	0.27	0.22	0.36	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.52	0.24	0.28	0.25	0.22	0.20	0.23	0.18	0.21	0.16	0.18	0.26	0.20	0.31	0.22	0.21	0.23	0.17	0.40	0.18	0.25	0.25	0.17	0.21	0.19	0.19	0.19	0.19	0.18	0.23	0.15	0.17	0.18	0.22	0.17	0.18	0.17	0.16	0.22	0.20	0.24	0.22	0.23	0.20	0.17	0.20	0.18	0.18	0.20	0.18	0.21	0.21	0.24	0.21	0.16	0.15	0.20	0.19	0.19	0.20	0.19	0.19	0.22	0.24	0.22	0.20	0.22	0.24	0.23	0.16	0.21	0.18	0.22	0.24	0.19	0.20	0.22	0.19	0.23	0.25	0.27	0.22	0.34	0.19	0.24	0.28	0.29	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.63	0.27	0.41	0.23	0.26	0.23	0.27	0.19	0.20	0.20	0.22	0.18	0.19	0.24	0.21	0.19	0.19	0.14	0.20	0.28	0.21	0.25	0.17	0.21	0.16	0.17	0.18	0.23	0.17	0.17	0.21	0.18	0.20	0.22	0.18	0.19	0.20	0.19	0.19	0.20	0.19	0.18	0.17	0.18	0.17	0.20	0.23	0.19	0.16	0.19	0.15	0.20	0.20	0.22	0.25	0.16	0.20	0.23	0.18	0.18	0.21	0.22	0.19	0.23	0.20	0.25	0.16	0.22	0.21	0.30	0.15	0.19	0.17	0.20	0.22	0.21	0.19	0.21	0.36	0.20	0.16	0.24	0.17	0.20	0.52	0.31	0.59	0.10	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.37	0.40	0.32	0.23	0.23	0.17	0.23	0.22	0.19	0.29	0.21	0.19	0.16	0.23	0.19	0.19	0.25	0.18	0.18	0.17	0.17	0.17	0.22	0.18	0.17	0.20	0.18	0.20	0.16	0.20	0.18	0.19	0.21	0.19	0.19	0.17	0.17	0.24	0.20	0.20	0.16	0.21	0.23	0.20	0.20	0.15	0.19	0.19	0.22	0.19	0.17	0.24	0.21	0.19	0.16	0.21	0.19	0.15	0.23	0.21	0.18	0.20	0.21	0.19	0.26	0.23	0.22	0.21	0.18	0.17	0.22	0.29	0.20	0.19	0.21	0.21	0.19	0.23	0.23	0.22	0.28	0.20	0.15	0.24	0.18	0.38	0.30	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.46	0.33	0.35	0.22	0.19	0.21	0.21	0.24	0.18	0.19	0.18	0.26	0.22	0.16	0.24	0.19	0.22	0.17	0.24	0.17	0.24	0.20	0.20	0.20	0.19	0.21	0.14	0.17	0.18	0.16	0.18	0.20	0.17	0.21	0.17	0.23	0.21	0.20	0.17	0.27	0.23	0.20	0.17	0.18	0.16	0.17	0.18	0.21	0.17	0.19	0.16	0.25	0.16	0.22	0.19	0.24	0.18	0.18	0.22	0.17	0.19	0.20	0.26	0.17	0.19	0.20	0.21	0.20	0.20	0.20	0.22	0.21	0.25	0.26	0.20	0.22	0.27	0.22	0.27	0.19	0.19	0.21	0.16	0.18	0.35	0.38	0.12	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.37	0.44	0.23	0.18	0.21	0.22	0.21	0.28	0.24	0.24	0.20	0.18	0.29	0.21	0.22	0.16	0.21	0.17	0.15	0.18	0.27	0.26	0.21	0.19	0.18	0.23	0.24	0.23	0.17	0.19	0.22	0.22	0.19	0.18	0.16	0.17	0.20	0.19	0.18	0.18	0.18	0.18	0.19	0.22	0.23	0.18	0.17	0.18	0.20	0.21	0.16	0.18	0.18	0.22	0.16	0.19	0.21	0.22	0.22	0.18	0.20	0.21	0.17	0.15	0.21	0.21	0.21	0.16	0.24	0.24	0.23	0.19	0.23	0.24	0.35	0.19	0.21	0.26	0.21	0.23	0.20	0.17	0.22	0.20	0.32	0.00	0.00	0.00	0.00	0.00	
